push,movs,vcvt.f64.s32,lsrs,ldr,lsrs,cmp,adc.w,vmovmi.f64,movt,blx,b.n,movs,eors
subs,bx,vmov,lsls,str,lsrs,vcvt.f64.s32,cmp,vcmpe.f64,push,add,cmp.w,adds,orr.w
b.n,and.w,adds,orrs.w,ldr,lsrs,vmul.f64,sbcs.w,ldr,movw,add,bcc.n,mov,and.w
adds,bl,vmov,it,str,strb.w,vdiv.f64,mov,add,ldmia.w,ldr,cmp.w,eor.w,eor.w
cmp,sub,mov,bne.n,ldr,ldr,vadd.f64,mov,vldr,movw,push,bcc.n,eor.w,eor.w
beq.n,movw,vmov,cbnz,str,ldr.w,beq.n,mov,ldr,uxth,vpush,lsrs,eor.w,orr.w
subs,movt,adds,cmp,ldr,strb,vsub.f64,bge.n,vmrs,lsrs,vmov.f64,movs.w,eor.w,eors
bl,mov.w,adds,it,str,strb.w,vabs.f64,adds,it,uxth,sub,mov.w,adds,and.w
cbz,str,vmov,bne.n,str,add.w,vcmpe.f64,mov,vsubgt.f64,lsrs,add,add.w,adc.w,orr.w
push,movw,cmp,rsbsne,str,cmp.w,vmov.f64,adc.w,add,mla,bl,mov.w,adds,and.w
subs,movt,vdiv.f64,it,bl,bne.n,vmrs,cmp,vldr,mla,vmrs,cmn.w,adcs,orr.w
b.n,str,vcvt.f64.s32,movcc,push,uxth,bgt.n,sbcs.w,it,pop,bic.w,bcs.w,cmp.w,orr.w
adds,mov.w,vdiv.f64,b.n,cmp,lsrs,vmov,mov,vadd.f64,str,str,cmp.w,bne.n,ldmia.w
cmp,str,vcvt.f64.s32,pop,sub,uxth,adds,mov,vldrle,add.w,bic.w,it,eor.w,mov
beq.n,lsls,vdiv.f64,bx,ldrh.w,lsrs,cmp,mov,vadd.f64,str,vmsr,adcs.w,movs,ubfx
subs,mov.w,vcvt.f64.s32,vabs.f64,ldrb.w,mla,vcvt.f64.s32,bge.n,vadd.f64,bx,movs,adceq.w,adds,bl
bl,str,vdiv.f64,cmp,bgt.n,mov.w,vmul.f64,adds,vadd.f64,vmul.f32,bx,orr.w,mov,lsrs
cbz,mov.w,vcvt.f64.s32,ble.w,ldr,mla,vdiv.f64,mov,vmla.f64,add,movs,pop,eor.w,lsrs
push,str,vdiv.f64,beq.n,subs,ldr.w,vadd.f64,adc.w,vadd.f64,bl,bl,subs,eor.w,stmdb
subs,movt,vcvt.f64.s32,cmp,str,lsrs,beq.n,cmp,vadd.f64,movw,cmp.w,vmov,eor.w,lsrs
b.n,mov.w,vdiv.f64,beq.n,ldr,uxth,vsub.f64,sbcs.w,vsub.f64,movt,beq.n,strd,eor.w,and.w
adds,str,vcvt.f64.s32,vldr,str,add.w,vabs.f64,mov,vadd.f64,push,ble.n,vadd.f64,adds,and.w
cmp,str,vdiv.f64,vldr,ldr,mla,vcmpe.f64,mov,vadd.f64,movw,cmp,bne.n,adc.w,and.w
beq.n,bpl.n,vcvt.f64.s32,b.n,str,lsrs,vmov.f64,mov,vcmp.f64,ldmia.w,bne.n,bl,adds,eor.w
subs,lsls,vadd.f64,vmov.f64,ldr,uxth,vmrs,bge.n,vmrs,movw,vmrs,push,adcs,and.w
bl,bpl.n,vdiv.f64,vmov.f64,str,mov.w,bgt.n,adds,beq.w,uxth,bic.w,movw,cmp.w,eor.w
cbz,lsls,vsub.f64,add,ldr,mov.w,vmov,mov,add.w,lsrs,orrs,movt,bne.n,and.w
push,bpl.n,vadd.f64,vpop,str,mla,adds,adc.w,add.w,uxth,vmsr,movw,eor.w,and.w
subs,lsls,vsub.f64,pop,str,mov.w,cmp,cmp,vpop,lsrs,movs,movw,movs,mov.w
b.n,bpl.n,vadd.f64,vldr,str,mov,vcvt.f64.s32,sbcs.w,pop,mla,bx,movs,adds,and.w
adds,lsls,vsub.f64,vldr,bl,add.w,vmul.f64,mov,vadd.f64,mla,vmov,ldr,mov,orr.w
cmp,bpl.n,vadd.f64,bl,push,orr.w,vdiv.f64,mov,vcmpe.f64,pop,movw,ldr,eor.w,eor.w
beq.n,vldr,vsub.f64,vabs.f64,cmp,ldr,vadd.f64,mov,vmov.f64,str,movt,uxth,eor.w,and.w
subs,vldr,beq.n,vabs.f64,sub,strb,beq.n,bge.n,vmrs,add.w,bic.w,lsrs,eor.w,and.w
bl,vdiv.f32,vsub.f64,vcmpe.f64,ldrh.w,lsrs,vsub.f64,adds,vsub.f64,str,mov,uxth,eor.w,eor.w
cbz,vmrs,vabs.f64,vmrs,ldrb.w,orr.w,vabs.f64,mov,vmov.f64,bx,cmp,lsrs,adds,eor.w
push,movs,vcmpe.f64,bpl.n,bgt.n,strb.w,vcmpe.f64,adc.w,bmi.n,vadd.f32,ble.n,mla,adc.w,and.w
subs,add,vmov.f64,vdiv.f64,ldr,ldr.w,vmov.f64,cmp,vsub.f64,umull,movw,mla,adds,eors
b.n,bx,vmrs,vmov.f64,subs,mov,vmrs,sbcs.w,vabs.f64,subs,movt,uxth.w,adcs,eors
adds,movs,bgt.n,vmov.f64,str,lsrs,bgt.n,mov,vcmpe.f64,add.w,cmp,lsrs,cmp.w,orr.w
cmp,pop,vmov,vmov.f64,ldr,orr.w,vmov,mov,vmov.f64,lsrs,bgt.n,add.w,bne.n,and.w
beq.n,vmov.f64,adds,vmla.f64,str,strb.w,adds,mov,vmrs,orr.w,movw,mla,eor.w,eor.w
subs,add,adds,vmla.f64,ldr,lsrs,cmp,bge.n,ble.n,rsb,movt,uxth,movs,eor.w
bl,vpop,vmov,vmls.f64,str,ldr.w,vcvt.f64.s32,adds,vdiv.f64,umull,cmp,lsrs,adds,orr.w
cbz,pop,adds,vdiv.f64,ldr,orr.w,vmul.f64,mov,vadd.f64,blx,ble.n,mla,mov,eors
push,lsrs,vmov,vdiv.f64,str,ldr,vdiv.f64,adc.w,blx,add,cmp,mov,eor.w,and.w
subs,bic.w,adds,b.n,ldr,strb,vadd.f64,cmp,add,add,ble.w,str,eor.w,orr.w
b.n,bic.w,vmov,vcmp.f64,str,lsrs,beq.n,sbcs.w,add,ldr,ldr,add.w,eor.w,and.w
adds,vsub.f64,adds,vmrs,str,orr.w,vsub.f64,mov,ldr,vmov,vldr,orr.w,eor.w,orr.w
cmp,vmov.f64,vcvt.f64.s32,bne.n,str,strb.w,vabs.f64,mov,vcmp.f64,movw,vldr,str,adds,orr.w
beq.n,blx,vmov,vcmp.f64,bl,ldr.w,vcmpe.f64,mov,push,movt,vldr,mov,adc.w,ldmia.w
subs,add,adds,vmrs,push,lsrs,vmov.f64,bge.n,vpush,vmov.f32,add,pop,adds,mov
bl,add,vmov,beq.n,cmp,lsrs,vmrs,adds,ldr,push,vldr,bl,adcs,ubfx
cbz,ldr,mov,vcmp.f64,sub,lsrs,bgt.n,mov,vmov.f64,sub,vsub.f64,orrs.w,cmp.w,bl
push,push,vmov,vmrs,ldrh.w,strb.w,vmov,adc.w,vmrs,bic.w,vldr,it,bne.n,lsrs
subs,vpush,adds,bne.n,ldrb.w,ldr,adds,cmp,add,cmp,ldr,push,eor.w,lsrs
b.n,vmov.f64,adds,vsub.f64,bgt.n,ldr.w,cmp,sbcs.w,bls.n,ble.n,add,moveq.w,movs,stmdb
adds,sub,vmov,vcmp.f64,ldr,strb,vcvt.f64.s32,mov,vmov.f64,cmp.w,vsub.f64,b.n,adds,lsrs
cmp,add,cmp,vmrs,subs,strb.w,vmul.f64,mov,vpop,blt.n,vmov,mov.w,mov,and.w
beq.n,bl,vdiv.f64,ite,str,add.w,vdiv.f64,mov,ldmia.w,beq.n,vadd.f64,add.w,eor.w,and.w
subs,vmrs,vcvt.f64.s32,movne,ldr,cmp.w,vadd.f64,bge.n,b.w,vsub.f32,vmul.f64,movs.w,eor.w,and.w
bl,bic.w,vdiv.f64,cmp,str,bne.n,beq.n,adds,vmov,add,lsls,beq.w,eor.w,eor.w
cbz,str,vcvt.f64.s32,bne.w,ldr,uxth,vsub.f64,mov,push,pop,add.w,mov.w,eor.w,and.w
push,bic.w,vdiv.f64,vcmp.f64,str,lsrs,vabs.f64,adc.w,vpush,lsrs,vldr,movs.w,adds,eor.w
subs,vmsr,vcvt.f64.s32,vmrs,ldr,uxth,vcmpe.f64,cmp,vmov.f64,bic.w,add.w,it,adc.w,and.w
b.n,movs,vdiv.f64,bne.w,str,lsrs,vmov.f64,sbcs.w,subw,bic.w,vldr,addne,adds,and.w
adds,bx,vcvt.f64.s32,vsub.f64,ldr,mla,vmrs,mov,cmp.w,vsub.f32,vnmls.f64,movs.w,adcs,mov.w
cmp,movs,vdiv.f64,vcmp.f64,str,mov.w,bgt.n,mov,mov,vmov.f32,vmov.f64,it,cmp.w,and.w
beq.n,bl,vcvt.f64.s32,vmrs,str,mla,vmov,mov,blt.w,blx,vnmls.f64,addne,bne.n,orr.w
subs,cmp.w,vdiv.f64,bne.n,str,ldr.w,adds,bge.n,movw,add,vmla.f64,add.w,eor.w,eor.w
bl,beq.n,vcvt.f64.s32,vcmp.f64,bl,lsrs,cmp,adds,movt,add,vmul.f64,rsb,movs,and.w
cbz,ble.n,vdiv.f64,vmrs,push,uxth,vcvt.f64.s32,mov,cmp,ldr,vneg.f64,lsl.w,adds,and.w
push,cmp,vcvt.f64.s32,bne.n,cmp,add.w,vmul.f64,adc.w,it,vmov,vmla.f64,lsr.w,mov,eor.w
subs,bne.n,vadd.f64,vsub.f64,sub,mla,vdiv.f64,cmp,bgt.w,movw,vmul.f64,lsl.w,eor.w,eor.w
b.n,vmrs,vdiv.f64,vcmp.f64,ldrh.w,lsrs,vadd.f64,sbcs.w,movgt,movt,vneg.f64,orr.w,eor.w,and.w
adds,bic.w,vsub.f64,vmrs,ldrb.w,uxth,beq.n,mov,ldr.w,vmov.f32,b.w,lsr.w,eor.w,eors
cmp,orrs,vadd.f64,bne.n,bgt.n,mov.w,vsub.f64,mov,add,push,ldr,add,eor.w,eors
beq.n,vmsr,vsub.f64,vsub.f64,ldr,mov.w,vabs.f64,mov,vldr,sub,vldr,b.n,adds,orr.w
subs,movs,vadd.f64,vcmp.f64,subs,mla,vcmpe.f64,bge.n,vsub.f64,bic.w,add,cmp.w,adc.w,and.w
bl,bx,vsub.f64,vmrs,str,mov.w,vmov.f64,adds,vcmpe.f64,cmp,add.w,bcc.n,adds,eor.w
cbz,vmov,vadd.f64,beq.n,ldr,mov,vmrs,mov,vmrs,ble.n,vldr,cmp.w,adcs,eor.w
push,vmov.f64,vsub.f64,vmov.f64,str,add.w,bgt.n,adc.w,it,cmp.w,vmla.f64,bcc.n,cmp.w,orr.w
subs,bic.w,beq.n,vmov.f64,ldr,orr.w,vmov,cmp,bmi.n,blt.n,vldr,lsrs,bne.n,eors
b.n,cmp.w,vsub.f64,bx,str,ldr,adds,sbcs.w,vmovmi.f64,beq.n,vmls.f64,movs.w,eor.w,and.w
adds,blt.n,vabs.f64,movs,ldr,strb,cmp,mov,ldr.w,vsub.f32,vmla.f64,mov.w,movs,orr.w
cmp,movw,vcmpe.f64,movt,str,lsrs,vcvt.f64.s32,mov,add,add,vadd.f64,add.w,adds,and.w
beq.n,movt,vmov.f64,movs,ldr,orr.w,vmul.f64,mov,vldr,pop,vsub.f64,mov.w,mov,orr.w
subs,cmp,vmrs,subs,str,strb.w,vdiv.f64,bge.n,vcmpe.f64,vsub.f32,vadd.f64,cmn.w,eor.w,orr.w
bl,bgt.n,bgt.n,vmov,str,ldr.w,vadd.f64,adds,vmrs,vmul.f32,vmov.f64,bcs.w,eor.w,ldmia.w
cbz,movw,vmov,vsub.f64,str,mov,beq.n,mov,ble.w,vmov.f32,vmla.f64,cmp.w,eor.w,mov.w
push,movt,adds,vmov.f64,bl,lsrs,vsub.f64,adc.w,ubfx,blx,vcmp.f64,it,eor.w,orr.w
subs,cmp,adds,vmov.f64,push,orr.w,vabs.f64,cmp,asrs,add,vmrs,adcs.w,adds,mov
b.n,bgt.n,vmov,bne.w,cmp,strb.w,vcmpe.f64,sbcs.w,orr.w,add,beq.w,adceq.w,adc.w,and.w
adds,movw,adds,vadd.f64,sub,lsrs,vmov.f64,mov,subw,ldr,vmov.f64,orr.w,adds,bl
cmp,movt,vmov,vadd.f64,ldrh.w,ldr.w,vmrs,mov,orr.w,vmov,add,pop,adcs,lsrs
beq.n,cmp,adds,vmov.f64,ldrb.w,orr.w,bgt.n,mov,adds,movw,bl,subs,cmp.w,lsrs
subs,bgt.w,vmov,vmov.f64,bgt.n,ldr,vmov,bge.n,ldr.w,movt,push,vmov,bne.n,stmdb
bl,movw,adds,bl,ldr,strb,adds,adds,vmov,vmov.f32,vmrs,strd,eor.w,lsrs
cbz,movt,vcvt.f64.s32,vmov.f64,subs,lsrs,cmp,mov,add,push,bl,vadd.f64,movs,and.w
push,cmp,vmov,vpush,str,orr.w,vcvt.f64.s32,adc.w,vldr,sub,vmrs,bne.n,adds,and.w
subs,bgt.w,adds,vmul.f64,ldr,strb.w,vmul.f64,cmp,vcmpe.f64,bic.w,adds,bl,mov,and.w
b.n,movw,vmov,vmul.f64,str,ldr.w,vdiv.f64,sbcs.w,vmrs,cmp,movw,push,eor.w,eor.w
adds,movt,mov,vmul.f64,ldr,lsrs,vadd.f64,mov,bgt.w,ble.n,movt,movw,eor.w,and.w
cmp,cmp,vmov,vmul.f64,str,lsrs,beq.n,mov,ldr.w,cmp.w,and.w,movt,eor.w,eor.w
beq.n,ble.w,adds,vsub.f64,ldr,lsrs,vsub.f64,mov,vmov.f64,blt.n,beq.n,movw,eor.w,and.w
subs,vmov.f64,adds,vcmp.f64,str,strb.w,vabs.f64,bge.n,ldr.w,beq.n,adds,movw,adds,and.w
bl,add,vmov,vadd.f64,ldr,ldr,vcmpe.f64,adds,add,vsub.f32,iteee,movs,adc.w,mov.w
cbz,add,cmp,vmrs,str,ldr.w,vmov.f64,mov,vldr,add,ldr,ldr,adds,and.w
push,bl,vdiv.f64,bne.n,str,strb,vmrs,adc.w,add,pop,movweq,ldr,adcs,orr.w
subs,ldr,vcvt.f64.s32,vcmp.f64,str,strb.w,bgt.n,cmp,ldr.w,subs,movtne,uxth,cmp.w,eor.w
b.n,vldr,vdiv.f64,vmrs,bl,add.w,vmov,sbcs.w,vadd.f64,vdiv.f32,itt,lsrs,bne.n,and.w
adds,stmdb,vcvt.f64.s32,beq.n,push,cmp.w,adds,mov,add.w,bne.n,andne,uxth,eor.w,and.w
cmp,vpush,vdiv.f64,vsub.f64,cmp,bne.n,cmp,mov,vmov,vadd.f32,orrne,lsrs,movs,eor.w
beq.n,add,vcvt.f64.s32,vcmp.f64,sub,uxth,vcvt.f64.s32,mov,add,add,vmsr,mla,adds,eor.w
subs,vldr,vdiv.f64,vmrs,ldrh.w,lsrs,vmul.f64,bge.n,vmov,eors,adds,mla,mov,and.w
bl,vmul.f64,vcvt.f64.s32,bne.w,ldrb.w,uxth,vdiv.f64,adds,ldr.w,movw,beq.n,uxth.w,eor.w,eors
cbz,ldr,vdiv.f64,vcmp.f64,bgt.n,lsrs,vadd.f64,mov,vcvt.f64.s32,lsrs,movs,lsrs,eor.w,eors
push,ldr,vcvt.f64.s32,vmrs,ldr,mla,beq.n,adc.w,add,movt,bx,add.w,eor.w,orr.w
subs,movw,vdiv.f64,bne.w,subs,mov.w,vsub.f64,cmp,vldr,rsb,and.w,mla,eor.w,and.w
b.n,add,vcvt.f64.s32,vsub.f64,str,mla,vabs.f64,sbcs.w,ldr.w,eor.w,bl,uxth,adds,eor.w
adds,vldr,vdiv.f64,vcmp.f64,ldr,ldr.w,vcmpe.f64,mov,add,mvns,sub,lsrs,adc.w,eor.w
cmp,add,vcvt.f64.s32,vmrs,str,lsrs,vmov.f64,mov,vldr,add.w,movw,mla,adds,orr.w
beq.n,vldr,vadd.f64,bne.w,ldr,uxth,vmrs,mov,ldr.w,rsb,movt,mov,adcs,eors
subs,vmov,vdiv.f64,vcmp.f64,str,add.w,bgt.n,bge.n,vstr,adds,mov.w,str,cmp.w,and.w
bl,movt,vsub.f64,vmrs,ldr,mla,vmov,adds,add,sub.w,str,add.w,bne.n,orr.w
cbz,ldr.w,vadd.f64,bne.w,str,lsrs,adds,mov,vldr,umull,movw,orr.w,eor.w,and.w
push,sub,vsub.f64,movs,ldr,uxth,cmp,adc.w,ldr.w,vmul.f32,movt,str,movs,orr.w
subs,add,vadd.f64,vsub.f64,str,mov.w,vcvt.f64.s32,cmp,vmov.f64,umull,str,mov,adds,orr.w
b.n,add.w,vsub.f64,vcmp.f64,str,mov.w,vmul.f64,sbcs.w,vstr,lsrs,mov.w,pop,mov,ldmia.w
adds,add,vadd.f64,vmrs,str,mla,vdiv.f64,mov,vldr,lsls,str,bl,eor.w,adds
cmp,vstr,vsub.f64,vcmp.f64,bl,mov.w,vadd.f64,mov,add,orr.w,lsls,orrs.w,eor.w,cmp.w
beq.n,mov,beq.n,ite,push,mov,beq.n,mov,vldr,mov.w,mov.w,it,eor.w,orr.w
subs,mov,vsub.f64,movne,cmp,add.w,vsub.f64,bge.n,ldr.w,mov.w,str,push,eor.w,orr.w
bl,vmul.f64,vabs.f64,vmrs,sub,orr.w,vabs.f64,adds,ldr.w,orr.w,mov.w,moveq.w,adds,add
cbz,vsub.f64,vcmpe.f64,bne.w,ldrh.w,ldr,vcmpe.f64,mov,add,vsub.f32,str,b.n,adc.w,bne.n
push,vsub.f64,vmov.f64,cmp,ldrb.w,strb,vmov.f64,adc.w,vldr,vdiv.f32,movt,mov.w,adds,ubfx
subs,vmov,vmrs,bne.w,bgt.n,lsrs,vmrs,cmp,add,vdiv.f32,mov.w,add.w,adcs,bl
b.n,vsub.f64,bgt.n,vsub.f64,ldr,orr.w,bgt.n,sbcs.w,addw,vmov.f32,str,movs.w,cmp.w,lsrs
adds,ubfx,vmov,vcmp.f64,subs,strb.w,vmov,mov,ubfx,vadd.f32,str,beq.w,bne.n,lsrs
cmp,sub.w,adds,vmrs,str,ldr.w,adds,mov,sub.w,blx,bpl.n,mov.w,eor.w,stmdb
beq.n,smull,adds,vcmp.f64,ldr,mov,cmp,mov,add.w,add,lsls,movs.w,movs,lsrs
subs,asrs,vmov,ite,str,lsrs,vcvt.f64.s32,bge.n,vldr,add,bpl.n,it,adds,and.w
bl,rsb,adds,movne,ldr,orr.w,vmul.f64,adds,vmla.f64,ldr,lsls,addne,mov,and.w
cbz,bic.w,vmov,vmrs,str,strb.w,vdiv.f64,mov,add.w,vmov,bpl.n,movs.w,eor.w,and.w
push,add.w,adds,bne.n,ldr,lsrs,vadd.f64,adc.w,vmov,movw,lsls,it,eor.w,eor.w
subs,add.w,vmov,cmp,str,ldr.w,beq.n,cmp,vldr,movt,bpl.n,addne,eor.w,and.w
b.n,sub.w,adds,bne.n,ldr,orr.w,vsub.f64,sbcs.w,vldr,vmov.f32,lsls,add.w,eor.w,eor.w
adds,vmov,vcvt.f64.s32,cmp,str,ldr,vabs.f64,mov,vmov,push,bpl.n,rsb,adds,and.w
cmp,vldmia,vmov,bne.n,str,strb,vcmpe.f64,mov,vcvt.f64.s32,sub,vldr,lsl.w,adc.w,and.w
beq.n,vmul.f64,adds,vsub.f64,str,lsrs,vmov.f64,mov,vcmpe.f64,bic.w,vldr,lsr.w,adds,mov.w
subs,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmrs,bge.n,vmrs,cmp,vdiv.f32,lsl.w,adcs,and.w
bl,vstmia,mov,vmrs,push,strb.w,bgt.n,adds,ubfx,ble.n,vmrs,orr.w,cmp.w,orr.w
cbz,cmp,vmov,bne.n,cmp,ldr.w,vmov,mov,sub.w,cmp.w,movs,lsr.w,bne.n,eor.w
push,vmul.f64,adds,vcmp.f64,sub,lsrs,adds,adc.w,vmov,blt.n,add,add,eor.w,and.w
subs,bne.n,adds,vmrs,ldrh.w,lsrs,cmp,cmp,add.w,beq.n,bx,b.n,movs,and.w
b.n,vldmia,vmov,bne.n,ldrb.w,lsrs,vcvt.f64.s32,sbcs.w,add.w,vsub.f32,movs,cmp.w,adds,eor.w
adds,vmul.f64,cmp,vsub.f64,bgt.n,strb.w,vmul.f64,mov,vldr,add,pop,bcc.n,mov,eor.w
cmp,vmul.f64,vdiv.f64,vcmp.f64,ldr,ldr,vdiv.f64,mov,vstr,pop,vmov.f64,cmp.w,eor.w,and.w
beq.n,vstmia,vcvt.f64.s32,vmrs,subs,ldr.w,vadd.f64,mov,vcvt.f64.s32,vadd.f32,add,bcc.n,eor.w,eors
subs,cmp,vdiv.f64,bne.n,str,strb,beq.n,bge.n,vldr,vmul.f32,vpop,cmp.w,eor.w,eors
bl,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,strb.w,vsub.f64,adds,vldr,vadd.f32,pop,it,eor.w,orr.w
cbz,bne.n,vdiv.f64,vmrs,str,add.w,vabs.f64,mov,vldr,bl,subs,adcs.w,adds,and.w
push,vldmia,vcvt.f64.s32,bne.n,ldr,cmp.w,vcmpe.f64,adc.w,vmla.f64,movw,vdiv.f64,adceq.w,adc.w,eor.w
subs,vmul.f64,vdiv.f64,vsub.f64,str,bne.n,vmov.f64,cmp,vldr,movt,bne.n,orr.w,adds,eor.w
b.n,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,uxth,vmrs,sbcs.w,vmov.f64,push,vadd.f64,pop,adcs,orr.w
adds,vstmia,vdiv.f64,vmrs,str,lsrs,bgt.n,mov,vmov.f64,movw,add,subs,cmp.w,eors
cmp,cmp,vcvt.f64.s32,bne.n,ldr,uxth,bx,mov,vmla.f64,ldmia.w,eors,vmov,bne.n,and.w
beq.n,vmul.f64,vdiv.f64,vcmp.f64,str,lsrs,ldrd,mov,vmul.f64,movw,movw,strd,eor.w,orr.w
subs,bne.n,vcvt.f64.s32,vmrs,str,mla,ldrb.w,bge.n,vmul.f64,uxth,lsrs,vadd.f64,movs,and.w
bl,vldmia,vdiv.f64,bne.n,str,mov.w,adds,adds,vsub.f64,lsrs,movt,bne.n,adds,orr.w
cbz,vmul.f64,vcvt.f64.s32,vsub.f64,bl,mla,adc.w,mov,vmul.f64,uxth,rsb,bl,mov,orr.w
push,vmul.f64,vadd.f64,vcmp.f64,push,ldr.w,strd,adc.w,vmla.f64,lsrs,eor.w,push,eor.w,ldmia.w
subs,vstmia,vdiv.f64,vmrs,cmp,lsrs,cmp,cmp,vmul.f64,mla,mvns,movw,eor.w,mov
b.n,cmp,vsub.f64,beq.n,sub,uxth,beq.n,sbcs.w,it,mla,add.w,movt,eor.w,ubfx
adds,vmul.f64,vadd.f64,vcmp.f64,ldrh.w,add.w,orrs.w,mov,vmla.f64,pop,rsb,movw,eor.w,bl
cmp,bne.n,vsub.f64,vmrs,ldrb.w,mla,beq.n,mov,vaddmi.f64,str,adds,movw,adds,lsrs
beq.n,vldmia,vadd.f64,bne.n,bgt.n,lsrs,cmp,mov,vmul.f64,add.w,sub.w,movs,adc.w,lsrs
subs,vmul.f64,vsub.f64,vpop,ldr,uxth,it,bge.n,bmi.n,str,umull,ldr,adds,stmdb
bl,vmul.f64,vadd.f64,vmov.f64,subs,mov.w,cmpeq,adds,vmov.f64,bx,vmul.f64,ldr,adcs,lsrs
cbz,vstmia,vsub.f64,vmov.f64,str,mov.w,bcc.n,mov,vcmpe.f64,vmov.f32,umull,uxth,cmp.w,and.w
push,cmp,beq.n,bx,ldr,mla,mov,adc.w,vmrs,vadd.f32,lsrs,lsrs,bne.n,and.w
subs,vmul.f64,vsub.f64,vmov.f64,str,mov.w,blx,cmp,it,vdiv.f32,lsls,uxth,eor.w,and.w
b.n,bne.n,vabs.f64,vmov.f64,ldr,mov,vmov.f64,sbcs.w,bmi.n,mul.w,orr.w,lsrs,movs,eor.w
adds,vldmia,vcmpe.f64,vmov.f64,str,add.w,movs,mov,vmovmi.f64,bl,mov.w,mla,adds,and.w
cmp,vmul.f64,vmov.f64,vmov.f64,ldr,orr.w,vldr,mov,vcmpe.f64,movw,mov.w,mla,mov,eor.w
beq.n,vmul.f64,vmrs,vmov.f64,str,ldr,vmov.f64,mov,vmrs,movt,orr.w,uxth.w,eor.w,and.w
subs,vstmia,bgt.n,vsub.f64,ldr,strb,vmov.f64,bge.n,ite,push,vsub.f64,lsrs,eor.w,and.w
bl,cmp,vmov,bl,str,lsrs,vmov.f64,adds,vsubgt.f64,movw,vdiv.f64,add.w,eor.w,mov.w
cbz,vmul.f64,adds,vabs.f64,str,orr.w,b.n,mov,vcmpe.f64,ldmia.w,vdiv.f64,mla,eor.w,and.w
push,bne.n,adds,vabs.f64,str,strb.w,vsub.f64,adc.w,vaddle.f64,movw,vmov.f64,uxth,adds,orr.w
subs,ldr,vmov,vcmpe.f64,bl,ldr.w,vabs.f64,cmp,vmrs,uxth,vadd.f64,lsrs,adc.w,eor.w
b.n,add.w,adds,vmrs,push,mov,vcmpe.f64,sbcs.w,vadd.f64,lsrs,blx,mla,adds,and.w
adds,mov,vmov,bpl.n,cmp,lsrs,vmov.f64,mov,it,uxth,add,mov,adcs,and.w
cmp,vldr,adds,vdiv.f64,sub,orr.w,vmrs,mov,bmi.n,lsrs,add,str,cmp.w,eor.w
beq.n,add,vmov,vmov.f64,ldrh.w,strb.w,bgt.n,mov,vmovmi.f64,mla,ldr,add.w,bne.n,eor.w
subs,vldr,adds,vmov.f64,ldrb.w,lsrs,vmov,bge.n,vcmpe.f64,mla,push,orr.w,eor.w,and.w
bl,vldr,vcvt.f64.s32,vmov.f64,bgt.n,ldr.w,adds,adds,vmrs,pop,vpush,str,movs,eors
cbz,vadd.f64,vmov,vmla.f64,ldr,orr.w,cmp,mov,it,str,vmov.f64,mov,adds,eors
push,vsub.f64,adds,vmla.f64,subs,ldr,vcvt.f64.s32,adc.w,bmi.n,add.w,sub,pop,mov,orr.w
subs,vsub.f64,vmov,vmls.f64,str,strb,vmul.f64,cmp,vmovmi.f64,str,add,bl,eor.w,and.w
b.n,vstmia,mov,vdiv.f64,ldr,lsrs,vdiv.f64,sbcs.w,vcmpe.f64,bx,bl,orrs.w,eor.w,eor.w
adds,cmp,vmov,vdiv.f64,str,orr.w,vadd.f64,mov,ldr,eor.w,vmrs,it,eor.w,eor.w
cmp,vadd.f64,adds,b.n,ldr,strb.w,beq.n,mov,add,bl,bic.w,push,eor.w,orr.w
beq.n,bne.n,adds,vcmp.f64,str,ldr.w,vsub.f64,mov,vldr,movw,str,moveq.w,adds,eors
subs,vldr,vmov,vmrs,ldr,lsrs,vabs.f64,bge.n,ldr,movt,bic.w,b.n,adc.w,and.w
bl,vadd.f64,cmp,bne.n,str,lsrs,vcmpe.f64,adds,vmrs,push,vmsr,mov.w,adds,orr.w
cbz,vsub.f64,vdiv.f64,vcmp.f64,ldr,lsrs,vmov.f64,mov,it,movw,movs,add.w,adcs,and.w
push,vsub.f64,vcvt.f64.s32,vmrs,str,strb.w,vmrs,adc.w,vsubgt.f64,ldmia.w,bx,movs.w,cmp.w,orr.w
subs,vstmia,vdiv.f64,beq.n,str,ldr,bgt.n,cmp,add,movw,movs,beq.w,bne.n,orr.w
b.n,cmp,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov,sbcs.w,vldr,uxth,bl,mov.w,eor.w,ldmia.w
adds,vadd.f64,vdiv.f64,vmrs,bl,strb,adds,mov,it,lsrs,cmp.w,movs.w,movs,mov
cmp,bne.n,vcvt.f64.s32,bne.n,push,strb.w,cmp,mov,vadd.f64,uxth,beq.n,it,adds,ubfx
beq.n,vldr,vdiv.f64,vsub.f64,cmp,add.w,vcvt.f64.s32,mov,vldrle,lsrs,ble.n,addne,mov,bl
subs,vadd.f64,vcvt.f64.s32,vcmp.f64,sub,cmp.w,vmul.f64,bge.n,vadd.f64,mla,cmp,movs.w,eor.w,lsrs
bl,vsub.f64,vdiv.f64,vmrs,ldrh.w,bne.n,vdiv.f64,adds,vadd.f64,mla,bne.n,it,eor.w,lsrs
